@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

adult,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2690,566,0,82.616708,17.383292,0,0.482642,0.178578,0.380078,48.839453,88.894553,2592.90042,4528.734417,-1935.833997,0.796345,1.390889,-0.594544,1186.957021,0.364545,149034.478281,0.923139,2282,0.479592,376,0.520408,408,0.076861,190,0.85854,0.923139,0.889669,0.489772,0.889072,0.963501,0.826167,0.38262,0.61738,0.173833,0.816098,0.826167,0.817621,0.489772,0.889051,0.903229,0.740059,0.826167,0.023,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.461916,60.44226,?
adult,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2718,538,0,83.476658,16.523342,0,0.496301,0.172294,0.370811,47.120822,86.727099,2592.90042,3223.097559,-630.197139,0.796345,0.989895,-0.193549,1239.208054,0.380592,155595.124834,0.938916,2321,0.493622,387,0.506378,397,0.061084,151,0.85709,0.938916,0.896139,0.508878,0.899907,0.967086,0.834767,0.389473,0.610527,0.165233,0.825153,0.834767,0.823893,0.508878,0.899904,0.910865,0.746118,0.834767,0.038,0.011,0.046875,0.015625,46.875,15.625,11403,4371311,490159,92.628993,60.764742,?
adult,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2708,548,0,83.169533,16.830467,0,0.490892,0.173902,0.370969,47.560496,86.76409,2592.90042,3127.04253,-534.14211,0.796345,0.960394,-0.164049,1229.290779,0.377546,154349.91048,0.933657,2308,0.489796,384,0.510204,400,0.066343,164,0.857355,0.933657,0.893881,0.501478,0.892237,0.964299,0.831695,0.387834,0.612166,0.168305,0.821686,0.831695,0.821546,0.501478,0.892235,0.907914,0.743676,0.831695,0.025,0.013,0.03125,0,31.25,0,11403,4371311,490159,92.260442,61.10258,?
adult,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2682,574,0,82.371007,17.628993,0,0.474333,0.184306,0.381786,50.405865,89.293872,2592.90042,3907.379494,-1314.479073,0.796345,1.200055,-0.40371,1151.470243,0.353646,144578.753781,0.92233,2280,0.487245,382,0.512755,402,0.07767,192,0.856499,0.92233,0.888196,0.481681,0.879799,0.959855,0.82371,0.388625,0.611375,0.17629,0.813222,0.82371,0.814819,0.481681,0.879788,0.896001,0.735825,0.82371,0.027,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.738329,61.762899,?
adult,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2713,543,0,83.323096,16.676904,0,0.494808,0.174923,0.37484,47.839875,87.669442,2592.90042,3157.234965,-564.334544,0.796345,0.969667,-0.173321,1219.850347,0.374647,153164.568571,0.935275,2312,0.48852,383,0.51148,401,0.064725,160,0.857885,0.935275,0.89491,0.505814,0.889861,0.963129,0.833231,0.386476,0.613524,0.166769,0.823431,0.833231,0.823005,0.505814,0.889861,0.905189,0.745596,0.833231,0.025,0.013,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.707617,60.795455,?
adult,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2722,534,0,83.599509,16.400491,0,0.504376,0.172142,0.373236,47.079262,87.294326,2592.90042,4268.185727,-1675.285306,0.796345,1.310868,-0.514523,1246.891082,0.382952,156559.80677,0.936084,2314,0.479592,376,0.520408,408,0.063916,158,0.860223,0.936084,0.896552,0.515029,0.891026,0.963364,0.835995,0.379503,0.620497,0.164005,0.826663,0.835995,0.826216,0.515029,0.890996,0.906235,0.750498,0.835995,0.028,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.554054,59.95086,?
adult,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2721,535,0,83.568796,16.431204,0,0.510282,0.172062,0.370281,47.057406,86.603058,2592.90042,4449.068704,-1856.168283,0.796345,1.366422,-0.570076,1245.28776,0.382459,156358.493513,0.930016,2299,0.461735,362,0.538265,422,0.069984,173,0.863961,0.930016,0.895772,0.518094,0.88886,0.962065,0.835688,0.367406,0.632594,0.164312,0.826707,0.835688,0.827453,0.518094,0.888851,0.903722,0.753905,0.835688,0.025,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.22973,60.672604,?
adult,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2700,556,0,82.923833,17.076167,0,0.484022,0.17602,0.371909,48.121162,86.946144,2594.557004,4235.610228,-1641.053225,0.796854,1.300863,-0.504009,1210.582768,0.371801,152011.718516,0.932011,2303,0.494268,388,0.505732,397,0.067989,168,0.855816,0.932011,0.89229,0.494436,0.894236,0.965328,0.829238,0.391495,0.608505,0.170762,0.81889,0.829238,0.818963,0.494436,0.894216,0.904354,0.740219,0.829238,0.029,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.35258,61.10258,?
adult,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2732,524,0,83.906634,16.093366,0,0.520578,0.168984,0.368131,46.215427,86.100327,2592.90042,3349.566294,-756.665874,0.796345,1.028737,-0.232391,1265.219399,0.388581,158861.11269,0.932039,2304,0.454082,356,0.545918,428,0.067961,168,0.866165,0.932039,0.897896,0.528454,0.895582,0.963729,0.839066,0.361109,0.638891,0.160934,0.830518,0.839066,0.831052,0.528454,0.895578,0.909826,0.759093,0.839066,0.027,0.014,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.014742,60.304054,?
adult,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2715,541,0,83.384521,16.615479,0,0.508521,0.171951,0.370179,47.027025,86.579375,2592.90042,3453.275236,-860.374815,0.796345,1.060588,-0.264243,1241.204179,0.381205,155845.758471,0.925566,2288,0.455357,357,0.544643,427,0.074434,184,0.865028,0.925566,0.894274,0.51492,0.895125,0.965386,0.833845,0.363636,0.636364,0.166155,0.825016,0.833845,0.826351,0.51492,0.895117,0.910373,0.75323,0.833845,0.025,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.628993,61.194717,?
adult,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2722,534,0,83.599509,16.400491,0,0.497117,0.174225,0.371801,47.648867,86.958523,2592.90042,2911.087143,-318.186722,0.796345,0.894069,-0.097723,1230.479276,0.377911,154499.138281,0.942152,2329,0.498724,391,0.501276,393,0.057848,143,0.85625,0.942152,0.897149,0.511256,0.894895,0.965056,0.835995,0.392567,0.607433,0.164005,0.826623,0.835995,0.824505,0.511256,0.894895,0.909933,0.746302,0.835995,0.03,0.014,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.506143,61.010442,?
adult,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2753,503,0,84.551597,15.448403,0,0.534269,0.162467,0.356474,44.433283,83.373792,2592.90042,3194.627707,-601.727286,0.796345,0.981151,-0.184806,1326.082248,0.407273,166503.059886,0.941343,2327,0.456633,358,0.543367,426,0.058657,145,0.866667,0.941343,0.902463,0.544972,0.905707,0.968526,0.845516,0.360806,0.639194,0.154484,0.837626,0.845516,0.836564,0.544972,0.905702,0.917623,0.765622,0.845516,0.031,0.011,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.936118,60.672604,?
adult,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2724,532,0,83.660934,16.339066,0,0.506707,0.172138,0.370727,47.078243,86.707455,2592.90042,3562.291743,-969.391323,0.796345,1.09407,-0.297725,1242.391011,0.38157,155994.777345,0.936084,2314,0.477041,374,0.522959,410,0.063916,158,0.860863,0.936084,0.896899,0.517186,0.896657,0.966182,0.836609,0.377566,0.622434,0.163391,0.827386,0.836609,0.826977,0.517186,0.896652,0.909066,0.751704,0.836609,0.03,0.014,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.628993,60.97973,?
adult,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2709,547,0,83.200246,16.799754,0,0.489115,0.174866,0.37754,47.824295,88.30084,2592.90042,4169.463701,-1576.563281,0.796345,1.280548,-0.484202,1217.104555,0.373804,152819.806542,0.936084,2314,0.496173,389,0.503827,395,0.063916,158,0.856086,0.936084,0.8943,0.500912,0.883784,0.960029,0.832002,0.392092,0.607908,0.167998,0.821942,0.832002,0.821239,0.500912,0.88378,0.901431,0.742587,0.832002,0.034,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.001229,59.428747,?
adult,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2692,564,0,82.678133,17.321867,0,0.480531,0.179143,0.378976,48.993838,88.636869,2592.90042,3859.566116,-1266.665695,0.796345,1.18537,-0.389025,1189.146905,0.365217,149309.440353,0.92678,2291,0.48852,383,0.51148,401,0.07322,181,0.856769,0.92678,0.8904,0.48907,0.882474,0.96059,0.826781,0.388522,0.611478,0.173219,0.816373,0.826781,0.817374,0.48907,0.882476,0.899669,0.738758,0.826781,0.023,0.013,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.400491,60.780098,?
adult,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2686,570,0,82.493857,17.506143,0,0.474503,0.182905,0.384158,50.02279,89.848651,2592.90042,4384.17973,-1791.279309,0.796345,1.346493,-0.550147,1158.598682,0.355835,145473.801479,0.925971,2289,0.493622,387,0.506378,397,0.074029,183,0.855381,0.925971,0.889277,0.483125,0.877385,0.958352,0.824939,0.39259,0.60741,0.175061,0.814231,0.824939,0.815316,0.483125,0.877372,0.89528,0.735694,0.824939,0.022,0.014,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.062654,60.549754,?
adult,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2733,523,0,83.937346,16.062654,0,0.512945,0.170304,0.367188,46.576432,85.879749,2592.90042,3446.300706,-853.400285,0.796345,1.058446,-0.262101,1262.785749,0.387833,158555.543203,0.939725,2323,0.477041,374,0.522959,410,0.060275,149,0.861327,0.939725,0.89882,0.524591,0.895453,0.964924,0.839373,0.376689,0.623311,0.160627,0.830537,0.839373,0.829414,0.524591,0.895442,0.90989,0.754697,0.839373,0.019,0.01,0.03125,0,31.25,0,11403,4371311,490159,92.291155,60.641892,?
adult,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2734,522,0,83.968059,16.031941,0,0.517891,0.168617,0.365307,46.097244,85.40269,2594.557004,3654.353067,-1059.796063,0.796854,1.122344,-0.32549,1273.418197,0.391099,159901.90318,0.936868,2315,0.466242,366,0.533758,419,0.063132,156,0.863484,0.936868,0.89868,0.527916,0.89991,0.966546,0.839681,0.369055,0.630945,0.160319,0.830987,0.839681,0.83057,0.527916,0.899908,0.912156,0.757428,0.839681,0.017,0.01,0.03125,0,31.25,0,11403,4371311,490159,92.628993,60.44226,?
adult,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2708,548,0,83.169533,16.830467,0,0.490892,0.175509,0.374194,48.000001,87.518279,2592.90042,4168.602898,-1575.702477,0.796345,1.280283,-0.483938,1215.345461,0.373263,152598.934551,0.933657,2308,0.489796,384,0.510204,400,0.066343,164,0.857355,0.933657,0.893881,0.501478,0.898383,0.967318,0.831695,0.387834,0.612166,0.168305,0.821686,0.831695,0.821546,0.501478,0.89837,0.90781,0.743676,0.831695,0.017,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.383292,60.949017,?
adult,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2692,564,0,82.678133,17.321867,0,0.479537,0.179941,0.380809,49.212263,89.065491,2592.90042,4253.481368,-1660.580947,0.796345,1.306352,-0.510006,1181.626574,0.362907,148365.186663,0.927589,2293,0.491071,385,0.508929,399,0.072411,179,0.856236,0.927589,0.890485,0.488444,0.882911,0.960485,0.826781,0.390264,0.609736,0.173219,0.816284,0.826781,0.817146,0.488444,0.882901,0.899658,0.738194,0.826781,0.018,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.584767,60.657248,?
adult,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2712,544,0,83.292383,16.707617,0,0.498473,0.176234,0.374712,48.19844,87.639548,2592.90042,3597.074446,-1004.174026,0.796345,1.104753,-0.308407,1208.066492,0.371028,151684.986209,0.93123,2302,0.477041,374,0.522959,410,0.06877,170,0.860239,0.93123,0.894328,0.50753,0.886379,0.961424,0.832924,0.378735,0.621265,0.167076,0.823316,0.832924,0.82374,0.50753,0.886369,0.903635,0.74775,0.832924,0.017,0.01,0.015625,0,15.625,0,11403,4371311,490159,91.830467,61.056511,?
adult,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2700,556,0,82.923833,17.076167,0,0.489848,0.178313,0.379232,48.766943,88.696721,2592.90042,4230.489399,-1637.588978,0.796345,1.29929,-0.502945,1193.207464,0.366464,149819.28465,0.92678,2291,0.478316,375,0.521684,409,0.07322,181,0.85934,0.92678,0.891787,0.497798,0.882309,0.960436,0.829238,0.380775,0.619225,0.170762,0.819341,0.829238,0.820407,0.497798,0.882295,0.898848,0.743564,0.829238,0.021,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.093366,59.981572,?
adult,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2733,523,0,83.937346,16.062654,0,0.512945,0.168539,0.364675,46.09394,85.29189,2592.90042,3495.106452,-902.206031,0.796345,1.073436,-0.27709,1269.992055,0.390047,159460.367924,0.939725,2323,0.477041,374,0.522959,410,0.060275,149,0.861327,0.939725,0.89882,0.524591,0.898556,0.96613,0.839373,0.376689,0.623311,0.160627,0.830537,0.839373,0.829414,0.524591,0.898544,0.912374,0.754697,0.839373,0.016,0.009,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.659705,60.872236,?
adult,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2725,531,0,83.691646,16.308354,0,0.504058,0.172083,0.369858,47.063092,86.50422,2592.90042,3262.042784,-669.142364,0.796345,1.001856,-0.205511,1245.83126,0.382626,156426.735421,0.93932,2322,0.485969,381,0.514031,403,0.06068,150,0.859046,0.93932,0.897391,0.516216,0.89342,0.964402,0.836916,0.383565,0.616435,0.163084,0.827673,0.836916,0.826468,0.516216,0.893417,0.907753,0.750117,0.836916,0.021,0.013,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.076167,60.657248,?
adult,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2725,531,0,83.691646,16.308354,0,0.503578,0.170075,0.367343,46.513776,85.916015,2592.90042,3425.734765,-832.834345,0.796345,1.05213,-0.255785,1263.41639,0.388027,158634.726652,0.939725,2323,0.487245,382,0.512755,402,0.060275,149,0.85878,0.939725,0.897431,0.515967,0.896974,0.966009,0.836916,0.384436,0.615564,0.163084,0.827671,0.836916,0.826355,0.515967,0.896967,0.909871,0.749839,0.836916,0.016,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.414005,61.010442,?
adult,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2732,524,0,83.906634,16.093366,0,0.517373,0.16847,0.365976,46.074843,85.596253,2592.90042,3209.219612,-616.319191,0.796345,0.985633,-0.189287,1272.322457,0.390762,159752.973544,0.934871,2311,0.46301,363,0.53699,421,0.065129,161,0.864248,0.934871,0.898173,0.526567,0.892572,0.961851,0.839066,0.367206,0.632794,0.160934,0.830326,0.839066,0.830326,0.526567,0.892567,0.909179,0.757286,0.839066,0.025,0.015,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.506143,60.565111,?
adult,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2702,554,0,82.985258,17.014742,0,0.488765,0.175729,0.375764,48.060358,87.885464,2592.90042,3307.379195,-714.478774,0.796345,1.01578,-0.219435,1210.943243,0.371911,152046.191441,0.929612,2298,0.484694,380,0.515306,404,0.070388,174,0.858103,0.929612,0.892427,0.497843,0.891071,0.963641,0.829853,0.384935,0.615065,0.170147,0.819784,0.829853,0.820388,0.497843,0.891071,0.907077,0.742836,0.829853,0.02,0.015,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.799754,60.534398,?
adult,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2721,535,0,83.568796,16.431204,0,0.50464,0.172422,0.369581,47.15574,86.439517,2592.90042,3377.657385,-784.756965,0.796345,1.037364,-0.241019,1242.701456,0.381665,156033.756772,0.934871,2311,0.477041,374,0.522959,410,0.065129,161,0.860708,0.934871,0.896258,0.51475,0.889568,0.962708,0.835688,0.377858,0.622142,0.164312,0.826355,0.835688,0.826167,0.51475,0.889562,0.906548,0.750712,0.835688,0.018,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.22973,60.872236,?
adult,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2703,553,0,83.015971,16.984029,0,0.491876,0.174894,0.372354,47.831896,87.088056,2592.90042,4173.475498,-1580.575077,0.796345,1.28178,-0.485435,1220.456652,0.374833,153240.696252,0.927994,2294,0.478316,375,0.521684,409,0.072006,178,0.859498,0.927994,0.892433,0.500138,0.888801,0.96164,0.83016,0.380483,0.619517,0.16984,0.820314,0.83016,0.821212,0.500138,0.888787,0.903686,0.744539,0.83016,0.019,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.47543,61.010442,?
